id,label
9292,4.69771999079e-11
12026,0.684761345387
9688,1.57536906045e-05
4392,6.12051057554e-15
779,1.0
2768,1.0
2399,2.93793879199e-13
12225,0.692623376846
10947,3.66301796837e-13
1780,1.74430736521e-09
11631,4.76523431825e-10
8478,1.0
7940,8.03517273334e-14
5102,2.36462410118e-14
1704,1.0
5967,9.24478182895e-09
1261,1.0
11882,0.999999642372
3237,1.0
10222,0.999915599823
10854,1.0
6810,0.0824461355805
8615,1.0
6014,7.64133983466e-06
7161,0.99999833107
7934,1.0
6549,1.0
2715,2.77259162276e-16
6139,1.0
6873,1.337940609e-12
4470,7.75008876519e-12
9417,1.0
8911,1.23002109831e-07
878,0.995928227901
10159,0.99996316433
8553,4.59479156112e-11
7897,0.000397404161049
2271,1.0
6094,1.0
10906,1.86745495512e-07
6945,0.450740545988
9578,2.16476491914e-05
1839,1.54409998676e-10
11121,0.86016023159
6599,1.0
2047,1.25627776275e-15
6138,2.55182347475e-10
4267,1.0
552,1.0
400,0.999995946884
6248,0.99999833107
5652,4.3525953512e-14
9810,4.96230175007e-11
8888,1.0
10198,4.67265393045e-11
11471,0.0351555012167
10110,1.0
4105,6.29346644243e-11
8611,1.0
10511,5.71135326533e-12
5383,1.0
2143,1.0
7852,8.98518130558e-13
3770,0.945693433285
4876,0.992693066597
2212,1.0
2012,2.08751500244e-13
3983,2.04252999063e-12
2461,2.32739938433e-11
10397,9.03165112143e-11
5629,1.0
4943,1.38382906615e-14
10266,7.74608665649e-15
9386,0.989872694016
4330,1.0
9236,9.17485878937e-11
7967,0.999999165535
11760,1.0
5375,1.0
9806,1.0
5957,1.0
8877,0.999997019768
9518,8.33105473497e-10
11161,0.0159647185355
3400,0.999999523163
8492,1.09552109606e-08
6469,1.0
7942,3.36896777142e-09
5692,1.0
11641,2.18156829576e-16
2891,1.0
9986,1.0
5870,5.37188025191e-05
6521,4.60779851774e-11
6072,1.0
7566,2.44028900379e-15
9128,1.0
6760,5.7622150107e-11
4223,1.0
