id,label
9292,9.022294023e-09
12026,0.018299523741
9688,1.68655114976e-05
4392,1.80970273489e-11
779,1.0
2768,0.998917818069
2399,1.42054215613e-10
12225,0.973643004894
10947,9.29870590249e-12
1780,6.74488489949e-07
11631,1.66289519257e-05
8478,1.0
7940,6.43211525708e-11
5102,1.15648289556e-12
1704,1.0
5967,9.64429091255e-07
1261,0.999999761581
11882,0.999886155128
3237,0.999999642372
10222,0.999306321144
10854,0.999997377396
6810,0.0398935526609
8615,1.0
6014,1.05410094875e-06
7161,0.999987125397
7934,1.0
6549,1.0
2715,1.32473930659e-15
6139,0.999984622002
6873,5.67501948212e-12
4470,1.07967066398e-08
9417,0.999999046326
8911,6.30195881968e-06
878,0.996206402779
10159,0.999828934669
8553,1.34527207152e-08
7897,0.000508289260324
2271,1.0
6094,1.0
10906,1.47248192661e-05
6945,0.567964673042
9578,7.95848848156e-07
1839,1.75876624375e-09
11121,0.110229179263
6599,1.0
2047,3.03394982748e-11
6138,1.07578806308e-07
4267,1.0
552,1.0
400,0.995022177696
6248,0.997750937939
5652,4.92606606547e-13
9810,1.41538258891e-09
8888,1.0
10198,4.43687975249e-09
11471,0.0189493559301
10110,0.999999046326
4105,2.29052883327e-08
8611,1.0
10511,2.33941843675e-09
5383,1.0
2143,1.0
7852,3.73883424221e-10
3770,0.830985963345
4876,0.446925610304
2212,0.999999284744
2012,3.6292375355e-11
3983,2.86606210986e-10
2461,6.55380683057e-09
10397,3.13182524359e-09
5629,1.0
4943,3.08132620981e-12
10266,2.81937390101e-10
9386,0.999661803246
4330,1.0
9236,2.45107827368e-08
7967,0.999979138374
11760,0.999836683273
5375,1.0
9806,0.999998092651
5957,1.0
8877,0.996779620647
9518,4.7171841544e-08
11161,0.815946817398
3400,0.99999165535
8492,4.17649581586e-10
6469,0.999999403954
7942,3.51146778321e-09
5692,0.999999880791
11641,2.94547719548e-11
2891,1.0
9986,0.999999880791
5870,0.000137318100315
6521,4.8521232171e-11
6072,1.0
7566,7.52686021149e-12
9128,0.999997377396
6760,1.34156619147e-09
4223,1.0
11519,0.999773561954
11417,0.995230853558
10001,1.40855689779e-07
11081,0.99985563755
909,1.79919425136e-05
6856,1.0
3201,0.521815121174
3025,5.62708005192e-11
7720,6.8533963713e-06
7112,0.999999165535
7206,1.0
4144,1.0
2265,1.34042302307e-05
1757,0.991184413433
11858,1.48101753084e-10
12125,0.0495006628335
9731,0.999951601028
4536,5.1423379773e-05
11140,1.0
12337,0.999969363213
3623,0.999997973442
4246,0.996983110905
9493,1.0
3980,0.00563386455178
1036,0.999995708466
820,2.6940969633e-07
1407,4.0527691425e-08
941,1.25672386275e-05
2534,3.25129051286e-12
8486,1.0
12261,1.04144088908e-08
10847,1.0
5245,1.87260124941e-12
11264,3.71465413984e-09
2885,0.999865651131
3841,1.01014472875e-06
5620,0.999999880791
430,1.0
12182,0.993582129478
10628,2.36669754974e-12
9028,6.83056144979e-09
5372,1.18610887512e-05
9447,2.87368550289e-07
9736,0.314242869616
7423,0.999999880791
3083,1.0
8643,0.998550832272
833,0.999999046326
6922,1.13642481665e-05
4898,0.999213576317
3736,0.999998450279
9605,0.000994919100776
905,1.17565028893e-11
10264,4.82991202588e-09
2312,6.40706307453e-11
6015,1.7770975802e-08
8921,5.86707074035e-08
10621,1.94149727406e-08
4039,0.00113642669749
4558,0.999946475029
11410,0.000173535852809
4665,0.999997854233
3635,5.3698201441e-10
303,1.9626882064e-10
126,0.380966931581
1180,1.0
9359,6.88417411965e-09
7217,8.04522226616e-09
12380,1.0
1318,1.0
11415,1.65430301422e-05
11046,1.0
2213,8.87705127184e-08
1814,1.0
4845,3.48339599441e-05
10666,1.0
3910,0.999986410141
10771,1.0
6311,3.56619551667e-08
5983,0.976733803749
